caldt,vwretd
1974/04/24,-0.016380
1974/04/25,-0.008113
1974/04/26,0.006888
1974/04/29,-0.001580
1974/04/30,0.003862
1974/05/01,0.021602
1974/05/02,-0.000948
1974/05/03,-0.008680
1974/05/06,-0.000521
1974/05/07,0.003822
1974/05/08,0.002909
1974/05/09,0.014620
1974/05/10,-0.015696
1974/05/13,-0.008544
1974/05/14,0.000617
1974/05/15,-0.002380
1974/05/16,-0.008098
1974/05/17,-0.016787
1974/05/20,-0.003770
1974/05/21,0.000768
1974/05/22,-0.009101
1974/05/23,0.002372
1974/05/24,0.016295
1974/05/28,-0.002159
1974/05/29,-0.016814
1974/05/30,0.006406
1974/05/31,-0.001710
1974/06/03,0.021235
1974/06/04,0.011976
1974/06/05,0.001812
1974/06/06,0.018494
1974/06/07,0.006370
1974/06/10,0.006304
1974/06/11,-0.008825
1974/06/12,-0.002350
1974/06/13,0.002854
1974/06/14,-0.011066
1974/06/17,-0.013632
1974/06/18,-0.006602
1974/06/19,-0.006670
1974/06/20,-0.006955
1974/06/21,-0.008550
1974/06/24,0.002882
1974/06/25,0.014713
1974/06/26,-0.015654
1974/06/27,-0.014541
1974/06/28,-0.003605
1974/07/01,0.000360
1974/07/02,-0.020147
1974/07/03,-0.000492
1974/07/05,-0.006833
1974/07/08,-0.030751
1974/07/09,0.004891
1974/07/10,-0.018464
1974/07/11,-0.001415
1974/07/12,0.040839
1974/07/15,0.007819
1974/07/16,-0.011657
1974/07/17,0.010968
1974/07/18,0.000954
1974/07/19,-0.002926
1974/07/22,0.003393
1974/07/23,0.010000
1974/07/24,0.003907
1974/07/25,-0.011903
1974/07/26,-0.018771
1974/07/29,-0.017419
1974/07/30,-0.005158
1974/07/31,-0.014576
1974/08/01,-0.006576
1974/08/02,-0.001914
1974/08/05,0.010040
1974/08/06,0.016358
1974/08/07,0.026724
1974/08/08,-0.012573
1974/08/09,-0.008193
1974/08/12,-0.013404
1974/08/13,-0.015670
1974/08/14,-0.022069
1974/08/15,-0.005385
1974/08/16,-0.007897
1974/08/19,-0.013992
1974/08/20,0.005027
1974/08/21,-0.019180
1974/08/22,-0.009390
1974/08/23,-0.016066
1974/08/26,0.009061
1974/08/27,-0.016116
1974/08/28,-0.002591
1974/08/29,-0.010795
1974/08/30,0.031171
1974/09/03,-0.022666
1974/09/04,-0.025677
1974/09/05,0.032149
1974/09/06,0.007591
1974/09/09,-0.023677
1974/09/10,-0.006518
1974/09/11,-0.010063
1974/09/12,-0.026799
1974/09/13,-0.022625
1974/09/16,0.016577
1974/09/17,0.017471
1974/09/18,0.004760
1974/09/19,0.035148
1974/09/20,0.000724
1974/09/23,-0.010399
1974/09/24,-0.020100
1974/09/25,-0.006005
1974/09/26,-0.016530
1974/09/27,-0.023107
1974/09/30,-0.021476
1974/10/01,-0.002417
1974/10/02,-0.000110
1974/10/03,-0.017206
1974/10/04,0.001226
1974/10/07,0.041883
1974/10/08,-0.001601
1974/10/09,0.046265
1974/10/10,0.029047
1974/10/11,0.019666
1974/10/14,0.022458
1974/10/15,-0.017864
1974/10/16,-0.015750
1974/10/17,0.012291
1974/10/18,0.015658
1974/10/21,0.017256
1974/10/22,-0.005147
1974/10/23,-0.028915
1974/10/24,-0.011363
1974/10/25,-0.001331
1974/10/28,0.000195
1974/10/29,0.039859
1974/10/30,0.021095
1974/10/31,-0.005526
1974/11/01,0.000585
1974/11/04,-0.009562
1974/11/05,0.027715
1974/11/06,-0.004079
1974/11/07,0.006645
1974/11/08,-0.003488
1974/11/11,0.003258
1974/11/12,-0.019488
1974/11/13,-0.004182
1974/11/14,-0.004015
1974/11/15,-0.015988
1974/11/18,-0.036182
1974/11/19,-0.015278
1974/11/20,-0.004098
1974/11/21,0.004251
1974/11/22,0.011170
1974/11/25,0.000701
1974/11/26,0.009432
1974/11/27,0.006716
1974/11/29,0.000629
1974/12/02,-0.026553
1974/12/03,-0.013811
1974/12/04,0.003572
1974/12/05,-0.019134
1974/12/06,-0.017209
1974/12/09,0.009394
1974/12/10,0.026004
1974/12/11,0.006289
1974/12/12,-0.003256
1974/12/13,-0.005404
1974/12/16,-0.008929
1974/12/17,0.016824
1974/12/18,0.004652
1974/12/19,-0.003644
1974/12/20,-0.010726
1974/12/23,-0.014274
1974/12/24,0.014224
1974/12/26,0.008661
1974/12/27,-0.004346
1974/12/30,0.000377
1974/12/31,0.021130
1975/01/02,0.024566
1975/01/03,0.006838
1975/01/06,0.005172
1975/01/07,-0.000676
1975/01/08,-0.013971
1975/01/09,0.016439
1975/01/10,0.020269
1975/01/13,-0.004171
1975/01/14,-0.008568
1975/01/15,0.006675
1975/01/16,-0.001449
1975/01/17,-0.015103
1975/01/20,0.001739
1975/01/21,-0.005374
1975/01/22,0.014762
1975/01/23,0.004639
1975/01/24,0.012382
1975/01/27,0.035144
1975/01/28,0.003238
1975/01/29,0.016023
1975/01/30,-0.013724
1975/01/31,0.010152
1975/02/03,0.012363
1975/02/04,-0.002135
1975/02/05,0.018139
1975/02/06,-0.003788
1975/02/07,0.001305
1975/02/10,-0.003305
1975/02/11,0.002843
1975/02/12,0.017193
1975/02/13,0.013544
1975/02/14,0.006699
1975/02/18,-0.006837
1975/02/19,0.006435
1975/02/20,0.009780
1975/02/21,0.005947
1975/02/24,-0.014078
1975/02/25,-0.023115
1975/02/26,0.010385
1975/02/27,0.004993
1975/02/28,0.010014
1975/03/03,0.017832
1975/03/04,0.007010
1975/03/05,-0.007904
1975/03/06,0.009538
1975/03/07,0.007054
1975/03/10,0.008003
1975/03/11,-0.006571
1975/03/12,-0.009336
1975/03/13,0.001852
1975/03/14,0.012282
1975/03/17,0.015345
1975/03/18,-0.010294
1975/03/19,-0.009248
1975/03/20,-0.008842
1975/03/21,-0.002558
1975/03/24,-0.023246
1975/03/25,0.007959
1975/03/26,0.018613
1975/03/27,0.003110
1975/03/31,-0.005763
1975/04/01,-0.008785
1975/04/02,-0.002619
1975/04/03,-0.011186
1975/04/04,-0.007365
1975/04/07,-0.006512
1975/04/08,0.007898
1975/04/09,0.023101
1975/04/10,0.011278
1975/04/11,0.004899
1975/04/14,0.017173
1975/04/15,0.008283
1975/04/16,0.003467
1975/04/17,0.007365
1975/04/18,-0.010865
1975/04/21,0.010883
1975/04/22,-0.001585
1975/04/23,-0.011159
1975/04/24,-0.000771
1975/04/25,0.006864
1975/04/28,-0.004159
1975/04/29,-0.006507
1975/04/30,0.019835
1975/05/01,0.009412
1975/05/02,0.012837
1975/05/05,0.010372
1975/05/06,-0.015164
1975/05/07,0.005025
1975/05/08,0.005968
1975/05/09,0.011501
1975/05/12,0.001206
1975/05/13,0.010838
1975/05/14,0.007794
1975/05/15,-0.009400
1975/05/16,-0.010739
1975/05/19,0.001415
1975/05/20,-0.005088
1975/05/21,-0.011121
1975/05/22,0.004242
1975/05/23,0.013902
1975/05/27,-0.001280
1975/05/28,-0.007079
1975/05/29,-0.000157
1975/05/30,0.016470
1975/06/02,0.016065
1975/06/03,0.003411
1975/06/04,-0.002863
1975/06/05,0.000968
1975/06/06,-0.002326
1975/06/09,-0.013468
1975/06/10,-0.008195
1975/06/11,0.001199
1975/06/12,-0.005292
1975/06/13,0.004741
1975/06/16,0.010453
1975/06/17,-0.009396
1975/06/18,-0.002039
1975/06/19,0.018317
1975/06/20,0.006371
1975/06/23,0.011102
1975/06/24,0.006278
1975/06/25,0.004561
1975/06/26,0.001810
1975/06/27,0.000056
1975/06/30,0.004189
1975/07/01,-0.003597
1975/07/02,-0.007058
1975/07/03,0.002090
1975/07/07,-0.008546
1975/07/08,-0.001550
1975/07/09,0.015023
1975/07/10,-0.000027
1975/07/11,-0.001565
1975/07/14,0.005867
1975/07/15,0.004560
1975/07/16,-0.010385
1975/07/17,-0.010311
1975/07/18,-0.004673
1975/07/21,-0.008018
1975/07/22,-0.010743
1975/07/23,-0.013838
1975/07/24,-0.001146
1975/07/25,-0.008600
1975/07/28,-0.006331
1975/07/29,-0.005354
1975/07/30,0.007745
1975/07/31,-0.000695
1975/08/01,-0.008509
1975/08/04,-0.008951
1975/08/05,-0.010406
1975/08/06,0.000898
1975/08/07,0.001090
1975/08/08,-0.002976
1975/08/11,0.006904
1975/08/12,0.006645
1975/08/13,-0.013354
1975/08/14,-0.004326
1975/08/15,0.008953
1975/08/18,-0.001542
1975/08/19,-0.014631
1975/08/20,-0.020339
1975/08/21,-0.001586
1975/08/22,0.015650
1975/08/25,0.009719
1975/08/26,-0.012668
1975/08/27,0.005765
1975/08/28,0.023527
1975/08/29,0.005751
1975/09/02,-0.016089
1975/09/03,0.006535
1975/09/04,0.002198
1975/09/05,-0.006766
1975/09/08,0.003478
1975/09/09,-0.014960
1975/09/10,-0.009451
1975/09/11,-0.004060
1975/09/12,-0.001903
1975/09/15,-0.004671
1975/09/16,-0.009414
1975/09/17,0.003573
1975/09/18,0.020565
1975/09/19,0.021833
1975/09/22,-0.009475
1975/09/23,-0.001205
1975/09/24,0.009719
1975/09/25,-0.001097
1975/09/26,0.006503
1975/09/29,-0.013395
1975/09/30,-0.013621
1975/10/01,-0.011262
1975/10/02,0.010872
1975/10/03,0.025646
1975/10/06,0.011073
1975/10/07,-0.001248
1975/10/08,0.013632
1975/10/09,0.004843
1975/10/10,-0.001766
1975/10/13,0.014346
1975/10/14,-0.001978
1975/10/15,-0.000641
1975/10/16,0.001528
1975/10/17,-0.005621
1975/10/20,0.011097
1975/10/21,0.008296
1975/10/22,0.001687
1975/10/23,0.005836
1975/10/24,-0.015548
1975/10/27,-0.000750
1975/10/28,0.009100
1975/10/29,-0.012262
1975/10/30,-0.000863
1975/10/31,-0.002250
1975/11/03,-0.010193
1975/11/04,0.004823
1975/11/05,0.008397
1975/11/06,0.005050
1975/11/07,-0.001988
1975/11/10,0.000228
1975/11/11,0.006014
1975/11/12,0.014824
1975/11/13,-0.001664
1975/11/14,-0.000773
1975/11/17,0.006118
1975/11/18,-0.004928
1975/11/19,-0.011072
1975/11/20,-0.003904
1975/11/21,-0.001043
1975/11/24,0.003546
1975/11/25,0.011217
1975/11/26,0.002582
1975/11/28,0.003123
1975/12/01,-0.006109
1975/12/02,-0.014772
1975/12/03,-0.019416
1975/12/04,0.002906
1975/12/05,-0.011743
1975/12/08,0.002907
1975/12/09,0.002941
1975/12/10,0.009214
1975/12/11,-0.002951
1975/12/12,0.000169
1975/12/15,0.003225
1975/12/16,0.009717
1975/12/17,0.002403
1975/12/18,0.002986
1975/12/19,-0.007119
1975/12/22,-0.007496
1975/12/23,0.006722
1975/12/24,0.008237
1975/12/26,0.009038
1975/12/29,-0.001476
1975/12/30,-0.003961
1975/12/31,0.004688
1976/01/02,0.007784
1976/01/05,0.018647
1976/01/06,0.010391
1976/01/07,0.004768
1976/01/08,0.006872
1976/01/09,0.003944
1976/01/12,0.014484
1976/01/13,-0.007862
1976/01/14,0.016537
1976/01/15,-0.005314
1976/01/16,0.004003
1976/01/19,0.013960
1976/01/20,0.005694
1976/01/21,-0.006283
1976/01/22,-0.002017
1976/01/23,0.012068
1976/01/26,0.004988
1976/01/27,-0.006008
1976/01/28,-0.005294
1976/01/29,0.016389
1976/01/30,0.006688
1976/02/02,0.000889
1976/02/03,0.003915
1976/02/04,0.007336
1976/02/05,-0.013812
1976/02/06,-0.008725
1976/02/09,0.001609
1976/02/10,0.008298
1976/02/11,0.003422
1976/02/12,-0.005340
1976/02/13,-0.005152
1976/02/17,-0.006114
1976/02/18,0.007847
1976/02/19,0.015987
1976/02/20,0.007015
1976/02/23,-0.004301
1976/02/24,0.004701
1976/02/25,-0.002594
1976/02/26,-0.015485
1976/02/27,-0.004774
1976/03/01,0.004052
1976/03/02,0.005303
1976/03/03,-0.005965
1976/03/04,-0.009918
1976/03/05,0.001723
1976/03/08,0.010893
1976/03/09,0.003696
1976/03/10,0.004095
1976/03/11,0.009362
1976/03/12,-0.009891
1976/03/15,-0.010509
1976/03/16,0.011655
1976/03/17,-0.001303
1976/03/18,-0.003640
1976/03/19,0.001440
1976/03/22,0.000947
1976/03/23,0.015373
1976/03/24,0.011723
1976/03/25,-0.005993
1976/03/26,0.000591
1976/03/29,-0.004264
1976/03/30,-0.004275
1976/03/31,0.007619
1976/04/01,-0.004659
1976/04/02,0.000156
1976/04/05,0.012465
1976/04/06,-0.000999
1976/04/07,-0.011745
1976/04/08,-0.009171
1976/04/09,-0.008897
1976/04/12,-0.001782
1976/04/13,0.008524
1976/04/14,-0.007265
1976/04/15,0.003489
1976/04/19,0.007268
1976/04/20,0.014903
1976/04/21,0.003963
1976/04/22,-0.002879
1976/04/23,-0.006623
1976/04/26,0.001221
1976/04/27,-0.005112
1976/04/28,0.002636
1976/04/29,-0.000319
1976/04/30,-0.004314
1976/05/03,-0.007041
1976/05/04,0.006561
1976/05/05,-0.005403
1976/05/06,0.003262
1976/05/07,0.007796
1976/05/10,0.013060
1976/05/11,-0.001269
1976/05/12,-0.001694
1976/05/13,-0.005729
1976/05/14,-0.008333
1976/05/17,-0.002084
1976/05/18,0.001580
1976/05/19,-0.000069
1976/05/20,0.007348
1976/05/21,-0.006525
1976/05/24,-0.017068
1976/05/25,0.000791
1976/05/26,-0.001121
1976/05/27,0.000347
1976/05/28,0.007908
1976/06/01,-0.002623
1976/06/02,0.003441
1976/06/03,-0.000786
1976/06/04,-0.009525
1976/06/07,-0.004963
1976/06/08,0.001960
1976/06/09,-0.000410
1976/06/10,0.008719
1976/06/11,0.013231
1976/06/14,0.010677
1976/06/15,-0.004990
1976/06/16,0.005409
1976/06/17,0.016002
1976/06/18,0.001257
1976/06/21,0.004917
1976/06/22,-0.007276
1976/06/23,-0.001949
1976/06/24,0.005544
1976/06/25,-0.000913
1976/06/28,-0.002633
1976/06/29,0.003877
1976/06/30,0.004657
1976/07/01,-0.006649
1976/07/02,0.004927
1976/07/06,-0.005659
1976/07/07,0.002661
1976/07/08,0.001823
1976/07/09,0.009634
1976/07/12,0.008494
1976/07/13,-0.002086
1976/07/14,0.002161
1976/07/15,-0.006801
1976/07/16,-0.004791
1976/07/19,-0.002911
1976/07/20,-0.005852
1976/07/21,0.000566
1976/07/22,0.001466
1976/07/23,0.001279
1976/07/26,0.000019
1976/07/27,-0.005249
1976/07/28,-0.003546
1976/07/29,-0.001376
1976/07/30,0.004898
1976/08/02,-0.001526
1976/08/03,0.009993
1976/08/04,0.002254
1976/08/05,-0.004772
1976/08/06,0.000110
1976/08/09,-0.001777
1976/08/10,0.008888
1976/08/11,-0.002806
1976/08/12,0.001198
1976/08/13,0.000683
1976/08/16,0.001911
1976/08/17,0.003660
1976/08/18,-0.001916
1976/08/19,-0.011236
1976/08/20,-0.009645
1976/08/23,-0.003489
1976/08/24,-0.006996
1976/08/25,0.009047
1976/08/26,-0.007083
1976/08/27,0.001628
1976/08/30,0.006065
1976/08/31,0.007898
1976/09/01,0.010949
1976/09/02,-0.000816
1976/09/03,0.004003
1976/09/07,0.006885
1976/09/08,-0.001280
1976/09/09,-0.004477
1976/09/10,0.002312
1976/09/13,-0.003213
1976/09/14,-0.002870
1976/09/15,0.002600
1976/09/16,0.009947
1976/09/17,0.009671
1976/09/20,0.000557
1976/09/21,0.013879
1976/09/22,-0.003380
1976/09/23,-0.004825
1976/09/24,-0.001087
1976/09/27,0.004194
1976/09/28,-0.011753
1976/09/29,-0.005505
1976/09/30,-0.001249
1976/10/01,-0.009813
1976/10/04,-0.001565
1976/10/05,-0.007287
1976/10/06,-0.003320
1976/10/07,0.006352
1976/10/08,-0.009504
1976/10/11,-0.008763
1976/10/12,-0.008104
1976/10/13,0.012802
1976/10/14,-0.012936
1976/10/15,0.000759
1976/10/18,0.005840
1976/10/19,-0.000227
1976/10/20,0.002551
1976/10/21,-0.009470
1976/10/22,-0.007702
1976/10/25,0.001353
1976/10/26,0.010318
1976/10/27,0.006629
1976/10/28,-0.001061
1976/10/29,0.013550
1976/11/01,0.002570
1976/11/03,-0.011803
1976/11/04,0.006913
1976/11/05,-0.014238
1976/11/08,-0.011839
1976/11/09,-0.002662
1976/11/10,-0.005341
1976/11/11,0.008529
1976/11/12,-0.003623
1976/11/15,0.006407
1976/11/16,0.001928
1976/11/17,0.006270
1976/11/18,0.012754
1976/11/19,0.000645
1976/11/22,0.006473
1976/11/23,-0.005467
1976/11/24,0.004803
1976/11/26,0.007132
1976/11/29,-0.006643
1976/11/30,-0.003329
1976/12/01,0.004158
1976/12/02,-0.003680
1976/12/03,0.006217
1976/12/06,0.008197
1976/12/07,-0.000544
1976/12/08,0.005476
1976/12/09,0.004402
1976/12/10,0.001533
1976/12/13,-0.000276
1976/12/14,0.004552
1976/12/15,0.000326
1976/12/16,-0.003503
1976/12/17,-0.005357
1976/12/20,-0.005654
1976/12/21,0.005802
1976/12/22,0.004481
1976/12/23,0.000793
1976/12/27,0.012204
1976/12/28,0.006876
1976/12/29,-0.004153
1976/12/30,0.005413
1976/12/31,0.005511
1977/01/03,-0.004330
1977/01/04,-0.011820
1977/01/05,-0.008133
1977/01/06,0.001056
1977/01/07,-0.000082
1977/01/10,0.001779
1977/01/11,-0.009875
1977/01/12,-0.007011
1977/01/13,0.007966
1977/01/14,-0.001619
1977/01/17,-0.002662
1977/01/18,-0.003773
1977/01/19,0.004765
1977/01/20,-0.008591
1977/01/21,0.003481
1977/01/24,-0.000361
1977/01/25,-0.001378
1977/01/26,-0.007486
1977/01/27,-0.005501
1977/01/28,0.001194
1977/01/31,0.001888
1977/02/01,0.005190
1977/02/02,-0.001573
1977/02/03,-0.004436
1977/02/04,0.001570
1977/02/07,0.000516
1977/02/08,-0.002903
1977/02/09,-0.008822
1977/02/10,0.001277
1977/02/11,-0.005445
1977/02/14,0.005779
1977/02/15,0.003323
1977/02/16,0.004467
1977/02/17,-0.005773
1977/02/18,-0.003359
1977/02/22,0.000581
1977/02/23,-0.002917
1977/02/24,-0.005421
1977/02/25,-0.001428
1977/02/28,0.003693
1977/03/01,0.008932
1977/03/02,-0.002772
1977/03/03,0.005130
1977/03/04,0.003254
1977/03/07,0.001081
1977/03/08,-0.004006
1977/03/09,-0.007588
1977/03/10,0.005564
1977/03/11,0.000297
1977/03/14,0.007845
1977/03/15,0.005299
1977/03/16,0.001951
1977/03/17,-0.000723
1977/03/18,-0.002411
1977/03/21,-0.005262
1977/03/22,-0.002205
1977/03/23,-0.008675
1977/03/24,-0.004847
1977/03/25,-0.006732
1977/03/28,-0.000237
1977/03/29,0.006831
1977/03/30,-0.012053
1977/03/31,-0.000886
1977/04/01,0.008459
1977/04/04,-0.010048
1977/04/05,-0.002098
1977/04/06,-0.001044
1977/04/07,0.004207
1977/04/11,0.005751
1977/04/12,0.012990
1977/04/13,-0.000129
1977/04/14,0.008457
1977/04/15,0.000184
1977/04/18,-0.004863
1977/04/19,-0.004272
1977/04/20,0.003297
1977/04/21,-0.006898
1977/04/22,-0.013492
1977/04/25,-0.013466
1977/04/26,0.000321
1977/04/27,0.008933
1977/04/28,0.002343
1977/04/29,0.002511
1977/05/02,0.006017
1977/05/03,0.004924
1977/05/04,0.006243
1977/05/05,0.002713
1977/05/06,-0.005378
1977/05/09,-0.002269
1977/05/10,0.003275
1977/05/11,-0.006917
1977/05/12,-0.000339
1977/05/13,0.003181
1977/05/16,0.004625
1977/05/17,0.003880
1977/05/18,0.005168
1977/05/19,-0.004253
1977/05/20,-0.004268
1977/05/23,-0.012341
1977/05/24,-0.003826
1977/05/25,-0.008930
1977/05/26,0.002416
1977/05/27,-0.007366
1977/05/31,-0.001634
1977/06/01,0.008786
1977/06/02,-0.001765
1977/06/03,0.010011
1977/06/06,-0.004580
1977/06/07,0.005376
1977/06/08,0.005166
1977/06/09,-0.000529
1977/06/10,0.002825
1977/06/13,0.003800
1977/06/14,0.011326
1977/06/15,-0.002641
1977/06/16,0.002845
1977/06/17,0.000972
1977/06/20,0.004672
1977/06/21,0.003270
1977/06/22,-0.002820
1977/06/23,0.001588
1977/06/24,0.005686
1977/06/27,-0.001554
1977/06/28,-0.008546
1977/06/29,-0.000363
1977/06/30,0.003535
1977/07/01,-0.003457
1977/07/05,0.000090
1977/07/06,-0.005260
1977/07/07,0.003626
1977/07/08,-0.001403
1977/07/11,-0.002568
1977/07/12,-0.000817
1977/07/13,0.001316
1977/07/15,0.007046
1977/07/18,0.007061
1977/07/19,0.007888
1977/07/20,-0.000096
1977/07/21,-0.001335
1977/07/22,-0.000208
1977/07/25,-0.007535
1977/07/26,-0.005205
1977/07/27,-0.016533
1977/07/28,0.001226
1977/07/29,0.000867
1977/08/01,0.004208
1977/08/02,-0.006218
1977/08/03,-0.000822
1977/08/04,0.005547
1977/08/05,-0.000574
1977/08/08,-0.006642
1977/08/09,0.001302
1977/08/10,0.008929
1977/08/11,-0.007630
1977/08/12,-0.002723
1977/08/15,0.003552
1977/08/16,-0.004170
1977/08/17,0.000252
1977/08/18,-0.000293
1977/08/19,-0.002428
1977/08/22,0.003797
1977/08/23,-0.001780
1977/08/24,-0.004001
1977/08/25,-0.009956
1977/08/26,-0.000239
1977/08/29,0.009091
1977/08/30,-0.005453
1977/08/31,0.004094
1977/09/01,0.000427
1977/09/02,0.006865
1977/09/06,0.002512
1977/09/07,0.002933
1977/09/08,-0.007748
1977/09/09,-0.009164
1977/09/12,-0.002627
1977/09/13,0.000640
1977/09/14,0.004432
1977/09/15,0.003297
1977/09/16,-0.003676
1977/09/19,-0.006610
1977/09/20,0.000945
1977/09/21,-0.008081
1977/09/22,-0.000411
1977/09/23,-0.000367
1977/09/26,0.003914
1977/09/27,-0.001364
1977/09/28,0.000831
1977/09/29,0.005547
1977/09/30,0.007141
1977/10/03,0.002535
1977/10/04,-0.007193
1977/10/05,-0.003964
1977/10/06,0.004088
1977/10/07,-0.000790
1977/10/10,-0.002278
1977/10/11,-0.008462
1977/10/12,-0.010230
1977/10/13,-0.006008
1977/10/14,0.001478
1977/10/17,-0.000612
1977/10/18,-0.000428
1977/10/19,-0.011469
1977/10/20,0.002780
1977/10/21,-0.003015
1977/10/24,-0.007994
1977/10/25,-0.006739
1977/10/26,0.011883
1977/10/27,0.003283
1977/10/28,0.003154
1977/10/31,-0.002549
1977/11/01,-0.010098
1977/11/02,-0.006009
1977/11/03,0.001977
1977/11/04,0.009598
1977/11/07,0.008282
1977/11/08,0.001570
1977/11/09,0.005664
1977/11/10,0.020022
1977/11/11,0.013818
1977/11/14,-0.006250
1977/11/15,0.006660
1977/11/16,-0.004818
1977/11/17,-0.003303
1977/11/18,0.002296
1977/11/21,-0.001261
1977/11/22,0.009761
1977/11/23,0.005649
1977/11/25,0.002695
1977/11/28,-0.006232
1977/11/29,-0.015431
1977/11/30,0.002371
1977/12/01,-0.000605
1977/12/02,-0.000662
1977/12/05,-0.003759
1977/12/06,-0.015723
1977/12/07,-0.000763
1977/12/08,0.002310
1977/12/09,0.007564
1977/12/12,0.000190
1977/12/13,-0.000366
1977/12/14,0.004436
1977/12/15,-0.005017
1977/12/16,-0.001451
1977/12/19,-0.007144
1977/12/20,-0.002598
1977/12/21,0.006358
1977/12/22,0.007722
1977/12/23,0.010159
1977/12/27,0.000163
1977/12/28,-0.000019
1977/12/29,0.003287
1977/12/30,0.001699
1978/01/03,-0.013766
1978/01/04,-0.003596
1978/01/05,-0.008235
1978/01/06,-0.011690
1978/01/09,-0.010289
1978/01/10,-0.005892
1978/01/11,-0.005139
1978/01/12,0.001104
1978/01/13,-0.001310
1978/01/16,-0.002783
1978/01/17,0.005211
1978/01/18,0.007488
1978/01/19,-0.004968
1978/01/20,-0.002488
1978/01/23,-0.007236
1978/01/24,0.000312
1978/01/25,0.001410
1978/01/26,-0.008867
1978/01/27,0.000083
1978/01/30,0.009252
1978/01/31,-0.000881
1978/02/01,0.008232
1978/02/02,0.003078
1978/02/03,-0.004577
1978/02/06,0.000280
1978/02/07,0.008654
1978/02/08,0.005958
1978/02/09,-0.004905
1978/02/10,-0.002206
1978/02/13,-0.002792
1978/02/14,-0.008385
1978/02/15,-0.002317
1978/02/16,-0.008173
1978/02/17,-0.001654
1978/02/21,-0.003838
1978/02/22,0.000520
1978/02/23,0.002389
1978/02/24,0.009247
1978/02/27,-0.007866
1978/02/28,-0.007814
1978/03/01,0.001722
1978/03/02,0.001718
1978/03/03,0.001381
1978/03/06,-0.005863
1978/03/07,0.005312
1978/03/08,0.005405
1978/03/09,0.000887
1978/03/10,0.011535
1978/03/13,0.000905
1978/03/14,0.004799
1978/03/15,-0.002554
1978/03/16,0.004344
1978/03/17,0.007981
1978/03/20,0.006835
1978/03/21,-0.011668
1978/03/22,-0.003012
1978/03/23,-0.001191
1978/03/27,-0.005487
1978/03/28,0.007410
1978/03/29,0.001657
1978/03/30,-0.002664
1978/03/31,-0.002492
1978/04/03,-0.007541
1978/04/04,0.004209
1978/04/05,0.008607
1978/04/06,0.002138
1978/04/07,0.004289
1978/04/10,0.003604
1978/04/11,-0.002648
1978/04/12,-0.001485
1978/04/13,0.010205
1978/04/14,0.021754
1978/04/17,0.017461
1978/04/18,-0.011539
1978/04/19,0.004362
1978/04/20,0.007242
1978/04/21,-0.001810
1978/04/24,0.015556
1978/04/25,0.009245
1978/04/26,0.002266
1978/04/27,-0.010217
1978/04/28,0.010454
1978/05/01,0.009220
1978/05/02,-0.003714
1978/05/03,-0.010013
1978/05/04,-0.001701
1978/05/05,0.006952
1978/05/08,-0.003289
1978/05/09,-0.001874
1978/05/10,0.000424
1978/05/11,0.013348
1978/05/12,0.009173
1978/05/15,0.007356
1978/05/16,0.006377
1978/05/17,0.002518
1978/05/18,-0.009377
1978/05/19,-0.005493
1978/05/22,0.010477
1978/05/23,-0.008690
1978/05/24,-0.009563
1978/05/25,-0.002566
1978/05/26,-0.002293
1978/05/30,0.002621
1978/05/31,0.004267
1978/06/01,0.001482
1978/06/02,0.008238
1978/06/05,0.018544
1978/06/06,0.004299
1978/06/07,-0.002239
1978/06/08,0.000795
1978/06/09,-0.002771
1978/06/12,-0.003342
1978/06/13,0.000981
1978/06/14,-0.001627
1978/06/15,-0.011354
1978/06/16,-0.009379
1978/06/19,0.000357
1978/06/20,-0.010034
1978/06/21,-0.005057
1978/06/22,0.002250
1978/06/23,-0.004101
1978/06/26,-0.012766
1978/06/27,0.004043
1978/06/28,0.004407
1978/06/29,0.001945
1978/06/30,-0.001000
1978/07/03,-0.004012
1978/07/05,-0.008663
1978/07/06,0.000901
1978/07/07,0.005778
1978/07/10,0.004015
1978/07/11,0.006677
1978/07/12,0.003639
1978/07/13,-0.000029
1978/07/14,0.013972
1978/07/17,0.002509
1978/07/18,-0.009400
1978/07/19,0.013299
1978/07/20,-0.001050
1978/07/21,-0.003067
1978/07/24,-0.000371
1978/07/25,0.008068
1978/07/26,0.006369
1978/07/27,0.004969
1978/07/28,0.004643
1978/07/31,0.007614
1978/08/01,0.000771
1978/08/02,0.024326
1978/08/03,0.005050
1978/08/04,0.005019
1978/08/07,-0.003432
1978/08/08,0.005071
1978/08/09,0.004792
1978/08/10,-0.007719
1978/08/11,0.002958
1978/08/14,0.000608
1978/08/15,-0.000804
1978/08/16,0.007678
1978/08/17,0.004570
1978/08/18,-0.003663
1978/08/21,-0.007715
1978/08/22,0.003770
1978/08/23,0.005917
1978/08/24,0.001917
1978/08/25,-0.000191
1978/08/28,-0.008153
1978/08/29,-0.005951
1978/08/30,0.000926
1978/08/31,-0.002249
1978/09/01,0.004550
1978/09/05,0.007839
1978/09/06,0.008684
1978/09/07,0.000418
1978/09/08,0.014137
1978/09/11,0.001101
1978/09/12,0.000930
1978/09/13,-0.006703
1978/09/14,-0.011237
1978/09/15,-0.009364
1978/09/18,-0.009287
1978/09/19,-0.006008
1978/09/20,-0.007670
1978/09/21,0.001162
1978/09/22,-0.000156
1978/09/25,0.000228
1978/09/26,0.007357
